index,B10,B3,B4,B5,B6,B7,B0,B1,B2,B11,B12,B8,B9,B13
2020-04-16 02:10:00,0.696246477069,6.58398097821,1.38560433529,6.57944686895,0.418105186222,0.535765980624,2.67714508517,1.25427595867,2.6117380287,4.09618571743,5.18062299034,0.417607186246,2.77059908284,7.51345916091
2020-04-16 02:20:00,0.694969988082,6.70365385223,1.38896986476,6.69376918301,0.417342292843,0.51621809583,2.58181776804,1.25200437853,2.67667833853,4.1894752264,5.35205069844,0.416889592834,2.77926581872,7.13498729657
2020-04-16 02:30:00,0.691345988843,6.74906527679,1.40551757339,6.74111331028,0.4151654933,0.545687163681,2.72328891049,1.2454820799,2.67522887718,4.16344982798,5.33652573227,0.414705593307,2.81226354858,7.6007320895
2020-04-16 02:40:00,0.690531492564,6.90759952463,1.45094708024,6.92762822085,0.4146794955,0.523197929894,2.62315754776,1.2440249865,2.67282415552,4.16764858079,5.36594716602,0.414210895539,2.90429803368,7.39416151792
2020-04-16 02:50:00,0.692835483399,6.79276328401,1.4597956419,6.81956635524,0.41606729003,0.538961300073,2.69748629952,1.24817937009,2.70584671665,4.20087913508,5.40108672815,0.415568690042,2.91605710082,7.55689216479
2020-04-16 03:00:00,0.687086991062,6.83222258948,1.4616842918,6.82712421446,0.412617894645,0.555907729999,2.78617350705,1.23783028393,2.72129596523,4.26476329012,5.44145610435,0.412117194639,2.92393721358,7.78990776299
2020-04-16 03:10:00,0.692392974766,6.93288789553,1.49007271471,6.97125717586,0.415809584846,0.545967600326,2.7236283838,1.24740355454,2.81221842103,4.23515291466,5.59271835905,0.415300784916,2.98127798821,7.587647478
2020-04-16 03:20:00,0.690951966147,7.12079647266,1.46141164598,7.11811644245,0.414941979646,0.589527022077,2.95993762158,1.24480163904,2.81745916729,4.20829140366,5.68269081527,0.414423279695,2.92620245673,8.22987696959
2020-04-16 03:30:00,0.686555415236,7.14923523502,1.46101994698,7.15812193707,0.412307349086,0.587456853086,2.94205097406,1.23689594726,2.89726574131,4.25542136367,5.77398197823,0.411797349157,2.91793966999,8.17763363834
2020-04-16 03:40:00,0.690944442543,7.21043200903,1.56562202667,7.21451050252,0.414943765446,0.587707156493,2.93676940568,1.24480339634,2.91383244785,4.27777690021,5.79956971587,0.414418465538,3.12840210428,8.19037472485
2020-04-16 03:50:00,0.686466492956,7.46631409631,1.56834208267,7.49951599,0.412272295764,0.598406366745,2.98925057288,1.23674308729,2.80820872974,4.26434203143,5.60773806254,0.411641695776,3.13175759414,8.31324227552
2020-04-16 04:00:00,0.691811470669,7.57100523063,1.61083469526,7.55606169256,0.415508382368,0.615966667493,3.08112402932,1.24637664711,2.82572841804,4.3492296497,5.63664829138,0.414689682418,3.22045505514,8.66767519202
2020-04-16 04:10:00,0.689249968484,7.72481103588,1.65213758183,7.75976605354,0.413982581085,0.616641822412,3.07312636298,1.24178754326,2.94543298985,4.39728936741,5.87433260354,0.413141081118,3.30878510346,8.6277243216
2020-04-16 04:20:00,0.694775986515,7.84752356183,1.62759954233,7.87024751134,0.4173131919,0.6335142307,3.16711457632,1.2517667757,3.11342136183,4.44102493571,6.20628911504,0.416448291962,3.2602966761,8.91334436312
2020-04-16 04:30:00,0.683636992603,8.1638769091,1.63612286081,8.1869981395,0.410624395552,0.654895205423,3.27680037157,1.23170218667,3.20169368476,4.40345484173,6.37268943887,0.409746895566,3.28623334659,9.21218990719
2020-04-16 04:40:00,0.692864472851,8.11486011848,1.6435602375,8.1211017755,0.416175583692,0.661196751354,3.29731469922,1.24834945108,3.20967407231,4.48681235378,6.41091536873,0.415261783797,3.29413445318,9.19529584491
2020-04-16 04:50:00,0.680544483018,8.41542176729,1.6999638448,8.43645969651,0.408785389767,0.676562120774,3.39109802278,1.22617526931,3.39551157311,4.50598772471,6.79983185676,0.407878489818,3.38431489306,9.4710993445
2020-04-16 05:00:00,0.689433930167,8.42571819925,1.72044068844,8.42514320111,0.414138857927,0.664816161696,3.32484682379,1.24221857391,3.41969780819,4.46878532402,6.80588948393,0.413159358191,3.44092011009,9.33239710759
2020-04-16 05:10:00,0.676779494788,8.32769509666,1.74742794877,8.33510258638,0.406540796858,0.706954102717,3.5366884023,1.21942979058,3.32811586721,4.50884056745,6.61266056157,0.405574796863,3.49125995869,9.80335622034
2020-04-16 05:20:00,0.674292998466,8.32903519342,1.77168003345,8.34837705462,0.405049199085,0.730584416138,3.65368166213,1.21495679725,3.18468758563,4.44375223585,6.38731392628,0.404069699091,3.54174945043,10.2542169809
2020-04-16 05:30:00,0.672412488891,8.42027515886,1.76097372289,8.43796173352,0.403933193319,0.721651132025,3.60373017137,1.21160157996,3.24907581601,4.41910212223,6.4388643849,0.402942593365,3.52618969155,10.0557647976
2020-04-16 05:40:00,0.670495490709,8.48976452333,1.82248455178,8.55265221262,0.402788094428,0.743110296161,3.71009585272,1.20816088328,3.25411789004,4.35888722624,6.47948674021,0.401770494449,3.64996601049,10.4591887039
2020-04-16 05:50:00,0.665584497364,8.63070018106,1.82320716281,8.65076222007,0.399840298408,0.800315683292,4.00447617861,1.19931479523,3.31350093522,4.39040832866,6.61254851515,0.398806498412,3.64082336173,11.1626032398
2020-04-16 06:00:00,0.656028999567,9.04096363123,1.82951014759,9.05130667906,0.39411419974,0.77559474094,3.88187219441,1.18212839922,3.34845384839,4.3713250729,6.64152404091,0.393054899745,3.65892075814,10.9069225804
2020-04-16 06:10:00,0.654626999697,9.03737856173,1.84921648881,9.08762469062,0.393282899818,0.78462522579,3.90856774298,1.17962369946,3.39558799596,4.41820131029,6.75075798271,0.392187599819,3.69463604735,10.940105233
2020-04-16 06:20:00,0.654620499698,8.98375567385,1.82029403098,9.00486104397,0.393282899818,0.786062237477,3.92301738645,1.17962009945,3.44365278811,4.39858077127,6.86650542138,0.392183399819,3.64184222627,11.0581632122
2020-04-16 06:30:00,0.696402499711,9.02112083229,1.80609348086,9.04995312969,0.418377899826,0.719910368681,3.60414984696,1.25489789948,3.42437935595,4.56936859033,6.88404153785,0.417221099828,3.61468573103,10.0443195787
2020-04-16 06:40:00,0.6960485,8.83116069814,1.85290832437,8.83389559139,0.41817,0.697020038755,3.48870642926,1.2542742,3.39429231759,4.63845283289,6.81903230774,0.4170159,3.7131491528,9.77314113305
2020-04-16 06:50:00,0.696052,8.76807344127,1.89589338199,8.80535184989,0.41817,0.676202608495,3.37453385431,1.2542742,3.33019278504,4.5686462334,6.6517442843,0.4170195,3.78508532644,9.43284285037
2020-04-16 07:00:00,0.790365,8.76318144939,1.81499543528,8.77899090723,0.474843,0.6893656081,3.44667814918,1.4242527,3.41744744171,4.6190392829,6.81256851959,0.4735062,3.63123725461,9.64552758397
2020-04-16 07:10:00,0.783941471238,8.71582306896,1.84277075607,8.73205664756,0.470993382702,0.712341080621,3.55968111964,1.41269754817,3.41749528556,4.51230346806,6.83936111004,0.469650882876,3.68489339043,9.96357733474
2020-04-16 07:20:00,0.782790469432,8.45462346796,1.88395090665,8.47455670928,0.470299481615,0.713402961065,3.57048078884,1.4106194449,3.36273915853,4.52046494694,6.68775736244,0.468951581701,3.7688544731,9.96226540958
2020-04-16 07:30:00,0.822705498752,8.5054388238,1.91998530476,8.49258813664,0.49426199925,0.704810285599,3.52219282088,1.48250249775,3.47087885855,5.2660266391,6.94117798353,0.492897899241,3.83925550091,9.81433052993
2020-04-16 07:40:00,0.827206475349,8.37688630273,1.90942530148,8.40740284311,0.496967985175,0.718511845305,3.59431895319,1.49061595553,3.47215488657,5.27582225503,6.90113756307,0.495585585314,3.8285396023,10.0638199096
2020-04-16 07:50:00,0.825516491356,8.22047507077,1.86597416557,8.23126430397,0.495962094785,0.692439699703,3.47155909613,1.48759288437,3.44115557031,5.21720133213,6.8773497401,0.494580594858,3.72274890693,9.707075822
2020-04-16 08:00:00,1.12695799797,8.33281783318,1.8485255266,8.35026560014,0.677051698769,0.687881019214,3.44435539702,2.03076269627,3.36031174029,5.51362642082,6.71590475259,0.675196198752,3.69277603836,9.6311442415
2020-04-16 08:10:00,1.12552349131,8.25623865411,1.7678629472,8.26469045949,0.676192194796,0.691846167306,3.46381808775,2.02817878439,3.42873354153,5.53607649028,6.84428991868,0.674329194838,3.53820458351,9.67468030328
2020-04-16 08:20:00,1.12969749089,8.23477369873,1.74385274968,8.2451513899,0.678696894529,0.702501401098,3.51622003609,2.03569468359,3.32660034773,5.47571678125,6.64717564189,0.676826694505,3.48712535537,9.82125306602
2020-04-16 08:30:00,1.34362749634,8.43386175729,1.81452550446,8.44316650564,0.807189597764,0.686940919635,3.43362120777,2.42111519329,3.3560713424,6.51126796018,6.70341897061,0.805050297785,3.62239238197,9.59467997371
2020-04-16 08:40:00,1.33154798242,8.29433229893,1.81960946523,8.29540123853,0.799923589457,0.667635042024,3.33832760623,2.39932796838,3.38189687774,6.67949873725,6.75510458808,0.79783288948,3.63732496714,9.34620832183
2020-04-16 08:50:00,1.33183099699,8.30682464388,1.8400643085,8.32740490477,0.800090098202,0.678129409191,3.38793834931,2.39982929453,3.37629125149,6.7289523932,6.7572289735,0.799027198218,3.67806460075,9.48648575997
2020-04-16 09:00:00,1.5560404979,8.36445965169,1.8547486737,8.36800869614,0.934759198741,0.682884262676,3.41370770092,2.80377089622,3.42547203266,7.21434099868,6.82427456455,0.932370598744,3.70360800888,9.56797979062
2020-04-16 09:10:00,1.54866349938,8.38244445858,1.84204928726,8.38700422899,0.93032789963,0.698517145169,3.48871829362,2.79047789889,3.45457068459,7.11355304226,6.88645701194,0.927943199631,3.68412451376,9.72527921645
2020-04-16 09:20:00,1.58136099773,8.35910978327,1.84488904995,8.37419897701,0.949959298635,0.680638307731,3.403401753,2.84936669587,3.40837431719,7.21384703266,6.80567481355,0.947539498627,3.68806988923,9.51410814689
2020-04-16 09:30:00,1.8385929972,8.43520864276,1.92458282019,8.46313033325,1.10443439834,0.655454896457,3.27786340033,3.31273979496,3.38100870049,7.8599805544,6.75029996989,1.1017289983,3.84598868578,9.16028096378
2020-04-16 09:40:00,1.85485599755,8.52348017114,1.92688642459,8.52694937876,1.11418469856,0.63542967625,3.17408574432,3.34199159559,3.39278038904,7.99610129501,6.77128337791,1.11149549853,3.85344390944,8.88125918172
2020-04-16 09:50:00,1.87753249859,8.63604787489,1.89574314977,8.65486165354,1.12400069921,0.661151714252,3.30487084649,3.37143599758,3.386828975,7.9877176343,6.75902079102,1.12508189916,3.78981746223,9.22359884819
2020-04-16 10:00:00,1.8877064957,8.50914668964,1.93978870609,8.52463079312,1.13388449744,0.685672552213,3.42538752495,3.40110179226,3.34701857931,8.36042260468,6.67671246951,1.14040439629,3.87756236,9.62367088809
2020-04-16 10:10:00,1.87987899733,8.48607165152,1.94991698378,8.48942720655,1.1291855984,0.691410076486,3.45821223633,3.38700599519,3.36859005791,8.42623739801,6.72406739457,1.12809479858,3.89995493454,9.62968635562
2020-04-16 10:20:00,1.94624849684,8.50398573442,1.9299392941,8.52717052457,1.16903129811,0.690788661091,3.45337628883,3.5065313943,3.39865860222,8.52948359817,6.78269176144,1.16790959786,3.85993534791,9.67332220868
2020-04-16 10:30:00,1.96559249775,8.61775070477,1.9809451997,8.6227369287,1.18064669865,0.703870332948,3.51540849836,3.54137219594,3.40134705427,8.77116938291,6.79367539106,1.17950099862,3.95606417425,9.83251071835
2020-04-16 10:40:00,2.01681249747,8.66148536719,2.03539875044,8.68275477514,1.21140479842,0.740453116671,3.70028969372,3.63365009525,3.41646408809,8.92012325153,6.82020962407,1.22107979822,4.06842891031,10.3460570553
2020-04-16 10:50:00,2.06608398451,8.69227078567,2.04413083306,8.70398488249,1.231485289,0.736151058201,3.68137297464,3.70628005909,3.45345906261,9.0758992451,6.89372323281,1.2353711893,4.08762502139,10.2995843143
2020-04-16 11:00:00,2.04922297542,8.84040205852,2.00976123354,8.86366178657,1.23131608323,0.706928524842,3.53354616813,3.68090815427,3.44439445362,9.10778694786,6.88714253753,1.22742418438,4.01932116755,9.87897887132
2020-04-16 11:10:00,2.04954698507,8.8156934956,2.0369746143,8.83472906591,1.2321113913,0.720027533579,3.60178742736,3.69574917361,3.49767545893,9.15946097634,6.97406202295,1.2312380903,4.06681211815,10.0399672887
2020-04-16 11:20:00,2.04652649512,8.86614666978,2.04141844917,8.87964434636,1.23605969575,0.717325057166,3.5910632974,3.69915838966,3.60197574767,9.2950907829,7.1874413428,1.22352869707,4.07499499278,10.0788830968
2020-04-16 11:30:00,2.07118399329,8.89424810594,2.06771178704,8.90394417679,1.25043599478,0.735648397292,3.68075766202,3.75487648484,3.59986712416,9.34849714214,7.19947246853,1.23312389587,4.14066494626,10.2813634907
2020-04-16 11:40:00,2.13142599042,8.81968454103,2.08270587182,8.83557233159,1.28147189328,0.734153227121,3.66787099131,3.86062198024,3.50400429286,9.4117369048,6.98323078741,1.28055119285,4.16748689384,10.2995170135
2020-04-16 11:50:00,2.11015549248,8.98336451049,2.09915301989,9.00117429998,1.27744199477,0.726563678092,3.63530029381,3.80266378789,3.5694632648,9.49831189559,7.10642051943,1.26393569666,4.20475179879,10.1579720495
2020-04-16 12:00:00,2.14650299477,9.15899031682,2.09769491186,9.17152827796,1.29455549666,0.704624765046,3.52280789661,3.88208249513,3.63502900295,9.58101111594,7.26182415078,1.29179069711,4.19335504705,9.86946579713
2020-04-16 12:10:00,2.16270599615,9.29004883274,2.10742267783,9.3081865621,1.30800209736,0.721576022444,3.61164839956,3.91069349122,3.64532100365,9.68141469035,7.28455618991,1.28803979904,4.22154746013,10.0739496368
2020-04-16 12:20:00,2.23457349521,9.23876218437,2.1620170821,9.2522844982,1.33345139715,0.736911803367,3.68161957584,3.99382199366,3.73411280701,9.81109529687,7.45289382212,1.33781699646,4.31697485856,10.2968850287
2020-04-16 12:30:00,2.23833549723,9.27952997117,2.16932945245,9.29808861618,1.33700399723,0.729105766171,3.65056567448,4.04698139662,3.76344281522,9.76884265025,7.52295927717,1.34170679806,4.33039427147,10.227552342
2020-04-16 12:40:00,2.20418999653,9.41233471986,2.20902405525,9.42548998205,1.33147169827,0.729869801084,3.6584321784,3.99378149856,3.75929246717,9.84771430018,7.4981900713,1.31930879798,4.41116741498,10.1999349069
2020-04-16 12:50:00,2.2586329967,9.57484894276,2.23497128165,9.59516996128,1.34968469747,0.737505344061,3.68214150652,4.09293269486,3.76539924059,9.87084165179,7.52280236422,1.35621359699,4.48058784413,10.3046452728
2020-04-16 13:00:00,2.23752599614,9.62778603769,2.23601876509,9.64766325722,1.3349888971,0.721252938433,3.60565350173,4.0226975895,3.80450775064,9.89621319944,7.58038490298,1.33774289724,4.47184690478,10.065747158
2020-04-16 13:10:00,2.21697049656,9.54809593014,2.19841188416,9.54902289455,1.32510239662,0.727605425846,3.64122494702,3.98311109575,3.77759324298,9.8038996599,7.53625694097,1.32744449869,4.39635428429,10.1815188202
2020-04-16 13:20:00,2.17522199438,9.6578805433,2.21861167392,9.67070321492,1.3027217955,0.746268780632,3.72842286407,3.94582679363,3.83998423636,9.72077322053,7.6797956547,1.29983039686,4.44681099035,10.4489330934
2020-04-16 13:30:00,2.23076449367,9.71576378089,2.18354212518,9.73648908795,1.33860449649,0.747832831335,3.74158870794,4.02040979369,3.86380897021,9.63839812584,7.7151403202,1.33152029702,4.3690008033,10.4885279537
2020-04-16 13:40:00,2.12664349589,9.79036919669,2.16302153281,9.80437756519,1.27869959675,0.776122120341,3.8797280018,3.85331759109,3.79220245091,9.67306341456,7.59114472084,1.28685389765,4.33948965916,10.79318548
2020-04-16 13:50:00,2.17741899132,9.73783492363,2.18060391105,9.75319272153,1.31020949507,0.801743407302,4.00985281779,3.91672529195,3.77991850025,9.60979977322,7.52763808504,1.32291209553,4.35122815195,11.2300921535
2020-04-16 14:00:00,2.16999149057,9.61156852955,2.19203094715,9.63935154416,1.30553009552,0.814215144647,4.0656343262,3.93125759145,3.7418222597,9.6673992566,7.45998614653,1.29532799505,4.37798674091,11.3454231347
2020-04-16 14:10:00,2.22207099126,9.56107280932,2.17775837349,9.55568970782,1.32203459305,0.815081818513,4.07710520571,3.97955787928,3.82798219081,9.70933522454,7.63289656431,1.32307439584,4.35773787491,11.4368094924
2020-04-16 14:20:00,2.15959249466,9.66207627859,2.19608743315,9.68281774082,1.29736169366,0.814710081171,4.07819359626,3.8872295793,3.8467547672,9.78929512798,7.68423623716,1.2985349941,4.40627933248,11.380448554
2020-04-16 14:30:00,2.20669349562,9.78648577019,2.23736371685,9.81005984126,1.31621489557,0.826758015564,4.13551306208,3.94443268245,3.81906728825,9.77162286497,7.6218574458,1.3198733971,4.45750340546,11.5936540464
2020-04-16 14:40:00,2.17727549596,9.78046612343,2.25007111197,9.7903632005,1.30213259625,0.795847287363,3.98426498072,3.91889698804,3.81871558882,9.74187526294,7.60921180415,1.30725809801,4.49580390539,11.0965167809
2020-04-16 14:50:00,2.22196599365,9.8208437404,2.25338171919,9.84676916832,1.33060499305,0.801541493873,4.00249882285,3.99146848745,3.91306062545,9.86694776489,7.81313234716,1.32927509667,4.51017857666,11.2161879413
2020-04-16 15:00:00,2.21006698886,9.92653824928,2.28743555502,9.9322338637,1.34434559217,0.806039137342,4.03418855103,4.02204148827,3.87163345036,9.91627054467,7.73496108886,1.33752479494,4.57236348703,11.275329468
2020-04-16 15:10:00,2.25652999133,10.0980803109,2.33807867467,10.1154977872,1.35044669573,0.820221086763,4.09258483018,4.05854098933,3.90503978196,10.0069505074,7.80455054427,1.36330439421,4.67497336951,11.4324434635
2020-04-16 15:20:00,2.26536299301,10.2840665145,2.33162115636,10.2858682445,1.36362959644,0.835966513488,4.17607069855,4.06331999165,4.05042774193,10.1757470664,8.08489329648,1.35533129542,4.66960106172,11.6684030392
2020-04-16 15:30:00,2.27941299775,10.4073025214,2.33244052261,10.4024176026,1.36969979828,0.849169509487,4.24754518089,4.09893569475,3.94274745815,10.2707916049,7.8890054895,1.37131889766,4.67253349693,11.863125378
2020-04-16 15:40:00,2.28058199678,10.3465104753,2.36223817135,10.3604306188,1.35578969847,0.855539333684,4.28237831533,4.09698449571,4.02239112222,10.2819175533,7.99899780963,1.35485729724,4.70367058601,11.9914102869
2020-04-16 15:50:00,2.2730934931,10.3993657451,2.2881592521,10.4096287702,1.37205839909,0.843763943804,4.22198157643,4.09148369631,4.09329393358,10.2882915752,8.1852043663,1.36869509719,4.5645972013,11.8192840265
2020-04-16 16:00:00,2.27449799202,10.4142261473,2.35617708326,10.4202849715,1.3694606984,0.819178412374,4.09365445298,4.10324129786,4.07542409933,10.2779162401,8.15645851325,1.37238479647,4.72253327481,11.4860844312
2020-04-16 16:10:00,2.28389449458,10.4707571135,2.31112490036,10.4449350092,1.37578169747,0.806029580922,4.03435947511,4.10083469101,4.07448346271,10.3263214781,8.13253599273,1.37023979647,4.63396564711,11.3158740056
2020-04-16 16:20:00,2.27710749456,10.3649630968,2.29830055633,10.3853807183,1.34248199538,0.854088971978,4.26282559358,4.00603948911,4.03760593267,10.1959716102,8.08656104427,1.35065489327,4.59946970838,11.9483240123
2020-04-16 16:30:00,2.21649249589,10.4540471951,2.27690445425,10.46914941,1.33435739563,0.864958940885,4.32251312138,3.9889187849,4.07350633012,10.1011998918,8.13779759252,1.31604359088,4.5445657472,12.072764268
2020-04-16 16:40:00,2.20440399287,10.3444442708,2.29601852541,10.3306989629,1.33945409517,0.876883049179,4.38721561662,3.96681478122,4.06377998114,10.0405592489,8.11084032266,1.32162149037,4.58992985874,12.2928280401
2020-04-16 16:50:00,2.22603499335,10.3832598646,2.3112693296,10.393404911,1.33991339742,0.865808605642,4.33554305762,4.0050485881,4.04945503183,10.0037322128,8.08015268141,1.33842269445,4.61502738149,12.1265989617
2020-04-16 17:00:00,2.23560749533,10.084314996,2.31122355902,10.1081482905,1.31759429893,0.845948635384,4.23214146445,3.97893419355,4.03789697048,9.78004624241,8.06260840373,1.32137279547,4.59739368685,11.8033450576
2020-04-16 17:10:00,2.17184499814,9.93728684081,2.29320969188,9.94963456215,1.31138249804,0.830845385273,4.15117517583,3.92414939754,3.98498550057,9.73100956069,7.95259887465,1.31254439916,4.6011845881,11.6152263611
2020-04-16 17:20:00,2.15686099842,10.0215849592,2.25421992927,10.0351979502,1.30948169908,0.803429717061,4.01394210403,3.90309479631,3.90387970595,9.69561679626,7.80602610345,1.28858699883,4.51205886894,11.2063777541
2020-04-16 17:30:00,2.15342949757,10.0202444666,2.20199992175,10.0344285668,1.28985479906,0.807330792089,4.03352618496,3.8567222949,3.93843617621,9.41369596366,7.86079269036,1.28479439867,4.39731611691,11.3107225939
2020-04-16 17:40:00,2.13758749382,10.0901363779,2.20170022766,10.1095183346,1.27724429727,0.80156139072,4.00432274171,3.87055259039,3.96389279313,9.32774109889,7.91831735721,1.27483709901,4.40647183938,11.2113196864
2020-04-16 17:50:00,2.10518699454,10.1399799408,2.24788818316,10.1542526035,1.26967439826,0.788624140702,3.9434338196,3.83491788505,4.03268115795,9.36382791957,8.05303933717,1.26326129924,4.49409066021,11.0251017548
2020-04-16 18:00:00,2.06280749703,10.1517322925,2.22770034217,10.1497922206,1.22588069791,0.783614359446,3.91618479868,3.67538399277,4.04310543313,9.23091391091,8.07580857664,1.22733749847,4.4614658932,10.9444087732
2020-04-16 18:10:00,2.04405699299,10.1537666734,2.23337059815,10.1752330893,1.22543399622,0.803759540485,4.01572483254,3.68839708439,4.0158624326,9.1372437529,7.99400929721,1.23269759775,4.47456428234,11.240156271
2020-04-16 18:20:00,2.02284199842,10.0898996347,2.25489887259,10.1083064113,1.22951849892,0.802597011987,4.01771176728,3.66642629909,4.03296449114,9.20686940954,8.05727770216,1.216590898,4.50825966445,11.2213311917
2020-04-16 18:30:00,1.97903099721,9.97325995263,2.24694599003,9.99067349569,1.18272899874,0.803768711065,4.01616928545,3.52906469865,4.0054823279,8.80515232387,7.99412913416,1.1795942978,4.48782696488,11.2441493884
2020-04-16 18:40:00,1.99736149615,10.0001884113,2.21920027866,10.0284482237,1.19525429866,0.770207894436,3.85189952268,3.62111219803,3.93874120943,8.68490694498,7.86601774217,1.20068819923,4.43092816016,10.7756929409
2020-04-16 18:50:00,1.9424994955,9.84984869827,2.18265430135,9.85826673652,1.15544879835,0.775869404608,3.88006230429,3.46488479306,3.9032227296,8.71849317906,7.78501037846,1.16006429914,4.36301321009,10.8373309171
2020-04-16 19:00:00,1.8825969972,9.85801466425,2.18460453506,9.86918126259,1.14868889825,0.771528134254,3.86179848694,3.47172029383,3.88150461882,8.45227960081,7.76906937972,1.13535809864,4.3587023993,10.762023813
2020-04-16 19:10:00,1.84467499792,9.92533630589,2.17053991924,9.9433833064,1.10768519869,0.783627585972,3.92440277189,3.322480492,3.92385787574,8.38593485537,7.82632703574,1.11641999668,4.3352171741,10.9681183392
2020-04-16 19:20:00,1.84903549915,9.91388952344,2.14818236038,9.91967361378,1.11633809818,0.79905223842,3.99595279242,3.33954179762,3.89523610829,8.34538864177,7.77454388402,1.11214679924,4.29358146471,11.1726670516
2020-04-16 19:30:00,1.74201599934,9.79848984627,2.05405620146,9.82945887832,1.04773709891,0.787740022764,3.93140841956,3.13997309829,3.93809732149,7.80197888255,7.86376953057,1.05573359862,4.10849951443,10.9937339802
2020-04-16 19:40:00,1.74317849958,9.7831365494,2.03105621429,9.79038749668,1.03816349932,0.819218893089,4.09761282333,3.11662169908,3.90953757945,7.75884548799,7.80954914076,1.0431845994,4.05272620071,11.4548894361
2020-04-16 19:50:00,1.70917899928,9.74457449748,2.0400842623,9.75871652259,1.024726199,0.863040087275,4.31284061774,3.06424259687,3.87341258244,7.64903146458,7.74367607108,1.02306179907,4.08736135814,12.038456018
2020-04-16 20:00:00,1.56762149961,9.61222234615,2.04617949974,9.62882759572,0.936535199529,0.853572562364,4.26868531081,2.8046933987,3.82501833636,7.44670499514,7.62488289049,0.928241999351,4.08856963575,11.9159017914
2020-04-16 20:10:00,1.5154999997,9.5462611605,2.06648967187,9.56538858101,0.912127499877,0.823765468794,4.11566440662,2.77531469933,3.87342493975,7.3208479771,7.739595037,0.921737999841,4.13397529987,11.5541856057
2020-04-16 20:20:00,1.57456649914,9.59785761768,2.07288816713,9.62138892566,0.942286498396,0.802509296988,4.02711800718,2.78217899806,3.82942278751,7.32906998645,7.63049005011,0.921741299392,4.14456126144,11.2339400866
2020-04-16 20:30:00,1.48510949953,9.70524597032,2.07641268334,9.71330257334,0.899627999254,0.797422667559,3.97638455085,2.67099209962,3.7835749609,6.55504967404,7.54674388541,0.895543799833,4.13689147414,11.1491614189
2020-04-16 20:40:00,1.4941814996,9.68627521833,2.09312690912,9.70097197812,0.882709799993,0.807913998862,4.03852300851,2.67753059876,3.77180835211,6.50945111989,7.5171558417,0.892461899875,4.19411333908,11.3120630051
